"ID_ENCUESTA" "ID_ENCUESTADO" "LOCALIDAD" "SEXO" "ESTRATO" "EDAD" "EDADRANGO" "P2" "P2_1" "P6" "P6_1" "P106" "P102" "P103" "P109" "P111" "P112" "P117" "P121" "P121_1_1" "P121_1_2" "P121_2" "P121_2_2" "P446" "P446_1" "P128" "P203" "P203_1_1" "P203_1_A" "P203_2" "P203_1_B" "P204_1" "P214_1" "P204_2" "P214_2" "P204_3" "P214_3" "P204_4" "P214_4" "P204_6" "P214_6" "P204_13" "P214_13" "P204_19" "P214_19" "P204_8" "P214_8" "P204_20" "P214_20" "P204_21" "P214_21" "P204_22" "P214_22" "P204_23" "P214_23" "P204_24" "P214_24" "P204_25" "P214_25" "P204_26" "P214_26" "P204_27" "P214_27" "P204_28" "P214_28" "P204_29" "P214_29" "P204_1_1" "P204_1_1_1" "P208_1" "P208_2" "P208_3" "P208_4" "P208_5" "P208_6" "P208_OTRO" "P208_OTRO_1" "P207" "P207_1" "P230" "P233" "P234_1" "P234_2" "P234_4" "P234_5" "P234_6" "P234_11" "P234_14" "P234_17" "P234_18" "P234_19" "P234_20" "P234_21" "P234_22" "P234_23" "P234_24" "P234_25" "P234_26" "P234_27" "P234_28" "P234_29" "P234_30" "P449" "P305" "P308" "P450_1" "P450_2" "P450_3" "P450_4" "P450_5" "P401_1_1" "P405" "P407_1" "P407_2" "P407_3" "P407_1_1" "P412_1" "P412_2" "P412_3" "P412_4" "P412_5" "P412_6" "P417" "P421" "P444" "FEX" "_UUID" "_INDEX"
"020SEG_Percepción_y_Victimización_en_Bogotá" "183218471" 4 1 1 32 2 2 NA 1 NA 5 2 2 2 2 1 3 2 NA NA NA NA 2 5 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 3 2 3 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "6f905545-6d15-4ef5-b956-5a3a9fa052ed" 2682
"020SEG_Percepción_y_Victimización_en_Bogotá" "184039032" 5 1 1 NA 4 1 NA 2 NA 4 2 2 1 5 1 1 2 NA NA NA NA 2 4 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "e1fc0cd1-8466-43ee-be98-63137a900e05" 3400
"020SEG_Percepción_y_Victimización_en_Bogotá" "184039040" 5 1 1 61 5 1 NA 2 NA 5 1 2 14 3 NA 7 2 NA NA NA NA 1 NA 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 2 NA 4 4 3 5 3 4 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 471.489788867562 "60e84765-3c59-42d8-b956-9e0ecd53325e" 3401
"020SEG_Percepción_y_Victimización_en_Bogotá" "184039049" 5 1 1 29 2 2 NA 1 NA 4 2 2 4 5 8 19 2 NA NA NA NA 2 4 3 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 1 2 2 1 1 2 1 2 2 2 2 2 2 2 2 5 2 NA 1 2 1 2 2 1 2 NA NA NA NA NA NA NA NA NA NA 1 1 1 471.489788867562 "4366c329-ed22-474e-bb6d-0131dba3cbd0" 3403
"020SEG_Percepción_y_Victimización_en_Bogotá" "186710820" 14 1 3 44 3 1 NA 2 NA 4 2 2 7 3 NA 1 1 1 3 1 1 1 NA 1 1 1 2 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 1 1 0 0 0 1 "IMPLEMENTOS DE TRABAJO" 96 "BURUNDANGA" 1 1 1 1 2 2 2 2 1 1 2 2 1 1 1 2 2 2 2 2 2 2 2 5 1 4 2 2 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 1 4 1 85.1360352644836 "bfbeee83-b763-4440-a83e-bea903fa5e91" 6803
"020SEG_Percepción_y_Victimización_en_Bogotá" "184523487" 14 1 3 22 1 3 NA 1 NA 4 1 2 5 3 NA 18 2 NA NA NA NA 2 3 4 1 2 NA 1 1 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 4 NA 0 0 1 0 0 0 0 NA 96 "ENGAÑO POR TELEFONO" 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 4 2 3 3 4 4 2 1 1 1 1 1 4 3 4 3 3 3 2 NA 2 85.1360352644836 "3911e4f9-1b15-46a8-847e-1164fd5c78a3" 4424
"020SEG_Percepción_y_Victimización_en_Bogotá" "186347243" 14 1 3 48 4 2 NA 2 NA 5 2 2 3 2 8 1 1 1 3 2 NA 2 4 5 1 1 7 1 7 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 4 NA 0 0 1 0 0 0 0 NA 96 "FRAUDE" 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 1 1 1 1 1 1 1 2 1 1 NA 2 2 2 4 2 4 2 NA 1 85.1360352644836 "d1b56367-1430-45f9-bd80-96a87448e7be" 6413
"020SEG_Percepción_y_Victimización_en_Bogotá" "184523474" 14 1 4 27 2 1 NA 4 NA 4 2 2 1 3 NA 1 1 1 2 2 NA 1 NA 4 1 1 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 1 1 1 1 1 0 0 NA 96 "LE HABLARON Y NO SE ACUERDA MAS" 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 3 1 3 1 3 1 2 2 1 NA NA NA NA NA NA NA 1 3 2 85.1360352644836 "7449bad4-8399-4d00-8d4b-9927a5c073d7" 4416
"020SEG_Percepción_y_Victimización_en_Bogotá" "186824558" 14 1 3 60 5 1 NA 1 NA 5 2 2 3 2 1 1 2 NA NA NA NA 2 1 3 1 2 NA 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 96 "PAQUETE CHILENO" 0 0 1 0 0 0 0 NA 96 "PARLAMENTO" 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 2 1 1 5 2 1 2 NA NA NA NA NA NA NA NA NA NA 1 2 2 85.1360352644836 "a3d06f71-931f-4220-9eed-3f609cd2e31f" 6832
"020SEG_Percepción_y_Victimización_en_Bogotá" "186710831" 14 1 3 32 2 3 NA 1 NA 4 2 2 1 3 NA 3 1 1 1 2 NA 1 NA 2 1 1 1 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 6 NA 0 0 0 0 0 1 0 NA 97 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 4 3 2 3 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "e8836cf0-7150-463c-bd5f-1fe556349f9c" 6813
"020SEG_Percepción_y_Victimización_en_Bogotá" "184523467" 14 1 4 74 6 1 NA 6 NA 4 2 2 1 3 NA 7 1 1 2 2 NA 1 NA 1 1 1 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 4 NA 1 1 1 0 0 0 0 NA 96 "SUPLANTACION DE POLICIA" 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 NA 1 1 1 1 1 3 1 2 2 1 NA NA NA NA NA NA NA 2 NA 1 85.1360352644836 "4ac088a1-fb5d-465a-a949-3b82efaeb018" 4413
"020SEG_Percepción_y_Victimización_en_Bogotá" "185993243" 14 1 3 60 5 1 NA 3 NA 4 2 2 5 3 NA 2 2 NA NA NA NA 2 4 8 1 1 1 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 0 0 0 0 0 1 "ANILLO" 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 1 1 2 1 1 2 1 1 2 1 3 NA NA NA NA NA NA 2 NA 2 85.1360352644836 "059b585d-31c2-4b70-ad3b-15aacb9ecb7a" 6007
"020SEG_Percepción_y_Victimización_en_Bogotá" "185993248" 14 1 3 52 4 1 NA 2 NA 4 2 2 7 2 1 2 1 1 3 1 2 2 4 8 1 1 1 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 1 1 0 0 0 1 "ANILLOS" 2 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 1 1 1 1 1 2 1 1 2 1 3 NA NA NA NA NA NA 1 1 2 85.1360352644836 "378ab41a-c77b-4a92-afe2-36dc0fd59c63" 6010
"020SEG_Percepción_y_Victimización_en_Bogotá" "185989399" 14 1 3 60 5 1 NA 2 NA 4 2 2 1 2 1 1 1 2 NA 1 1 2 3 4 1 1 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 0 0 0 0 0 1 "CARRO" 2 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 3 1 1 1 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 1 3 1 85.1360352644836 "2929fff7-9046-41f6-a9f7-7617b7081aff" 5935
"020SEG_Percepción_y_Victimización_en_Bogotá" "184531901" 14 1 3 65 5 4 NA 6 NA 5 1 2 1 2 1 1 1 1 3 2 NA 1 NA 7 1 1 2 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 96 "HURTO SIN VIOLENCIA" 0 0 0 0 0 0 1 "FUE ALGO DEL CARRO" 97 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 3 2 4 2 2 1 2 2 NA NA NA NA NA NA NA NA NA NA 1 2 1 85.1360352644836 "16b055c7-8f38-41d0-9ab1-16e0c9532c51" 4506
"020SEG_Percepción_y_Victimización_en_Bogotá" "186318391" 14 1 3 40 3 1 NA 1 NA 4 2 2 2 5 6 21 1 2 NA 1 6 2 4 5 1 1 1 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 96 "DELITO ELECTRÓNICO" 0 0 0 0 0 0 1 "LE HICIERON UN DOBLE COBRO CON EL PAGO DE UNA TARJETA" 98 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 3 1 3 1 1 1 1 2 1 1 NA NA NA NA NA NA 1 1 1 85.1360352644836 "4e3bf7e1-8bc2-4359-b54b-e3ae95a7d575" 6221
"020SEG_Percepción_y_Victimización_en_Bogotá" "185993250" 14 1 3 19 1 6 NA 4 NA 5 1 2 1 2 8 1 1 1 1 2 NA 1 NA 1 1 1 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 1 1 0 0 0 0 1 "MALETQ" 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 3 3 4 3 2 2 NA NA NA NA NA NA NA NA NA NA 1 4 1 85.1360352644836 "8bb1e8cc-c15f-4f5b-96af-75024d157317" 6011
"020SEG_Percepción_y_Victimización_en_Bogotá" "186498820" 14 1 3 42 3 1 NA 1 NA 4 2 2 1 3 NA 1 1 1 1 2 NA 1 NA 5 1 2 NA 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 0 0 0 0 0 1 "NADA, SE DEFENDIÓ" 3 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 1 4 1 3 3 3 3 3 1 2 2 1 NA NA NA NA NA NA NA 1 3 2 85.1360352644836 "97ef4adb-8a48-4884-9edc-9e40064ffbbb" 6456
"020SEG_Percepción_y_Victimización_en_Bogotá" "186507413" 14 1 3 59 5 1 NA 1 NA 4 2 2 2 2 1 7 2 NA NA NA NA 1 NA 1 1 1 1 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 0 0 0 0 0 1 "NO LLEVABA NADA" 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 3 2 4 1 1 1 2 3 3 4 4 3 4 4 2 NA 2 85.1360352644836 "36db6422-dd9c-464f-8caf-8ca46815d3d3" 6477
"020SEG_Percepción_y_Victimización_en_Bogotá" "184523461" 14 1 4 46 4 2 NA 2 NA 5 1 2 15 2 1 1 1 1 1 2 NA 2 4 2 1 1 1 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 0 0 0 0 0 1 "PARTES DEL CARRO" 3 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 1 2 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "05b172da-af22-49e0-a159-17ee4e2ad9b4" 4411
"020SEG_Percepción_y_Victimización_en_Bogotá" "185993258" 14 1 3 50 4 2 NA 3 NA 4 2 2 5 3 NA 19 1 1 3 1 5 2 4 9 1 2 NA 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 4 NA 0 0 0 0 0 0 1 "PRODUCTOS" 97 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4 1 3 1 1 1 1 1 3 2 NA NA NA NA NA NA NA NA NA NA 1 3 1 85.1360352644836 "890f19bc-a22b-45c9-b852-71c7cdbb73e4" 6018
"020SEG_Percepción_y_Victimización_en_Bogotá" "185231762" 14 1 3 89 6 2 NA 6 NA 4 2 2 3 2 8 1 2 NA NA NA NA 2 4 5 1 1 4 1 4 1 1 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 4 NA 0 0 1 0 0 0 0 NA 2 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "04cc13ce-4f4c-47ee-b5f6-d73a27c74634" 5466
"020SEG_Percepción_y_Victimización_en_Bogotá" "186349611" 14 1 3 65 5 2 NA 2 NA 4 1 2 1 2 1 1 1 2 NA 1 1 2 6 1 1 1 1 1 2 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 6 NA 0 1 0 0 0 0 0 NA 98 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 2 2 2 2 3 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "7ce7e6a3-6260-4c47-b20e-cb7552090c65" 6419
"020SEG_Percepción_y_Victimización_en_Bogotá" "186710662" 14 1 3 NA 1 1 NA 2 NA 4 2 2 1 2 3 3 1 1 42 1 2 2 4 1 1 2 NA 1 2 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 6 NA 0 1 0 0 0 0 0 NA 97 NA 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 3 4 1 1 3 1 3 1 85.1360352644836 "df3f59ea-1383-4e7a-a2c4-90e14d9f7e28" 6793
"020SEG_Percepción_y_Victimización_en_Bogotá" "186710830" 14 1 3 35 2 1 NA 1 NA 4 2 2 5 5 5 20 1 1 20 1 20 2 4 1 1 1 5 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 3 NA 0 1 0 1 0 0 0 NA 1 NA 1 1 1 1 1 2 2 1 1 1 1 2 1 1 1 2 2 2 1 2 2 2 1 1 2 NA 2 2 2 2 2 2 2 NA NA NA NA NA NA NA NA NA NA 1 2 2 85.1360352644836 "868e8179-0126-4a0c-92ef-2cbd24f54f7f" 6812
"020SEG_Percepción_y_Victimización_en_Bogotá" "184527593" 14 1 3 18 1 3 NA 4 NA 4 1 2 1 3 NA 1 1 2 NA 1 1 2 4 5 1 1 1 1 1 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 1 1 1 0 0 0 0 NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 3 2 3 1 1 1 1 1 4 4 4 4 4 4 1 4 1 85.1360352644836 "75a9357c-90ce-48df-a9db-aa4c8e2e583a" 4482
"020SEG_Percepción_y_Victimización_en_Bogotá" "185209248" 14 1 3 40 3 1 NA 2 NA 4 2 2 3 5 8 7 1 2 NA 1 5 2 5 1 1 2 NA 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 1 1 0 0 0 0 NA 2 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 1 2 3 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 1 85.1360352644836 "c555b779-aead-41c5-9785-f77814cc2fe5" 5204
"020SEG_Percepción_y_Victimización_en_Bogotá" "185983953" 14 1 3 61 5 1 NA 2 NA 4 2 2 1 2 8 1 1 1 1 1 1 1 NA 4 1 2 NA 1 1 2 NA 2 NA 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 3 1 1 1 1 4 5 4 4 4 3 1 1 3 1 85.1360352644836 "28b55212-e29a-458a-a66c-392aee3370f6" 5822
"020SEG_Percepción_y_Victimización_en_Bogotá" "184526218" 14 1 4 68 5 1 NA 1 NA 4 2 2 1 5 6 1 1 2 NA 1 1 2 3 1 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 NA 2 2 1 3 2 1 1 1 2 2 3 NA NA NA NA NA NA 1 4 1 85.1360352644836 "0f2bb7f0-73e3-49d2-9ffd-6bf820e47066" 4463
"020SEG_Percepción_y_Victimización_en_Bogotá" "186498863" 14 1 3 50 4 1 NA 2 NA 4 2 2 1 2 8 1 1 2 NA 1 1 2 3 4 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 2 1 1 1 2 2 2 1 2 2 2 2 1 1 2 2 2 2 2 2 2 2 1 5 2 NA 3 1 1 1 1 3 1 1 2 2 2 NA NA NA NA NA NA 2 NA 2 85.1360352644836 "7757acc9-4750-4775-9736-7e8a0cb1b336" 6458
"020SEG_Percepción_y_Victimización_en_Bogotá" "184501646" 14 1 3 61 5 1 NA 7 NA 4 2 2 1 5 2 7 1 1 25 2 NA 2 1 1 1 2 NA 1 1 1 1 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 1 0 0 0 0 1 0 NA 1 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 1 1 1 1 1 1 1 1 2 3 1 1 1 3 2 2 2 NA 1 85.1360352644836 "54a4555b-da7b-4626-8401-8264a5ce7e28" 4089
"020SEG_Percepción_y_Victimización_en_Bogotá" "184523450" 14 1 4 26 2 6 NA 5 NA 4 1 2 4 3 NA 1 1 1 1 2 NA 1 NA 1 1 2 NA 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 0 1 0 0 0 0 0 NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 3 2 2 1 2 2 1 2 2 1 NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "1b95c5d1-4605-4090-971a-7d58af6f5ce4" 4407
"020SEG_Percepción_y_Victimización_en_Bogotá" "184523483" 14 1 3 41 3 1 NA 2 NA 4 2 2 5 5 2 1 2 NA NA NA NA 1 NA 5 1 2 NA 1 1 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 3 NA 0 1 0 0 0 0 0 NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 2 2 2 2 2 3 1 1 1 2 3 4 4 4 4 4 4 2 NA 2 85.1360352644836 "b1baf530-8dd5-43a5-bca6-f2430359589c" 4421
"020SEG_Percepción_y_Victimización_en_Bogotá" "184914064" 14 1 3 33 2 4 NA 2 NA 4 2 2 2 2 8 1 1 1 3 2 NA 1 NA 4 1 1 3 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA NA NA NA NA NA NA NA NA NA NA NA NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 1 4 4 2 2 2 2 3 1 1 1 2 2 4 3 2 4 4 4 1 3 2 85.1360352644836 "fbb3ec37-703e-469d-821b-8200acf410fd" 5005
"020SEG_Percepción_y_Victimización_en_Bogotá" "184914072" 14 1 3 60 5 1 NA 2 NA 4 2 2 3 2 1 1 1 1 3 2 NA 1 NA 5 1 1 2 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 3 NA 0 1 0 0 0 0 0 NA 97 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 2 NA 2 2 2 2 2 1 1 2 2 2 NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "faa801c7-0fbf-4d92-9528-f7e64ceebddd" 5008
"020SEG_Percepción_y_Victimización_en_Bogotá" "185058955" 14 1 3 40 3 4 NA 1 NA 4 2 2 1 2 2 17 2 NA NA NA NA 2 4 3 1 1 2 2 NA 1 2 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 3 NA 0 1 0 0 0 0 0 NA 1 NA 2 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 1 1 1 1 1 1 2 NA NA NA NA NA NA NA NA NA NA 2 NA 2 85.1360352644836 "92e2e114-7159-4fba-9591-6322d637f1ea" 5042
"020SEG_Percepción_y_Victimización_en_Bogotá" "185989404" 14 1 3 30 2 3 NA 1 NA 4 2 2 1 2 1 1 2 NA NA NA NA 2 3 1 1 1 2 2 NA 1 1 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 2 NA 7 NA 1 1 1 1 0 0 0 NA 2 NA 1 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5 2 NA 3 3 3 3 3 3 2 NA NA NA NA NA NA NA NA NA NA 1 4 1 85.1360352644836 "648497ef-5579-4d2a-a598-450e7d42c82e" 5939
